"x","LDLR",0.999999999999996,"<2.225074e-308"
"x","SND1",0.698511729254989,"8.43384616840855e-243"
"x","VCP",0.693220109613033,"1.15060011998728e-237"
"x","PHB2",0.692828988619245,"2.7291926309317e-237"
"x","FKBP4",0.690700150634981,"2.93232570662148e-235"
"x","PITRM1",0.688473228763488,"3.74242607326359e-233"
"x","AFG3L2",0.687861068285834,"1.4083785182188e-232"
"x","IMMT",0.686171078737549,"5.37378727624594e-231"
"x","FAF2",0.685933984683071,"8.9391847523423e-231"
"x","PSMD3",0.684640505527957,"1.42346716798801e-229"
"x","MAPKAP1",0.684302460246632,"2.92728372371683e-229"
"x","METTL2B",0.684248384126879,"3.28483610041848e-229"
"x","STT3A",0.683967136285886,"5.97916085095797e-229"
"x","DDOST",0.683317403924055,"2.37932166540189e-228"
"x","PI4K2A",0.682587534452493,"1.11783821511923e-227"
"x","POLR3H",0.681983454299255,"4.00879090863477e-227"
"x","ACSL3",0.681753458450794,"6.51373716626919e-227"
"x","GBF1",0.681090839412913,"2.63092643102658e-226"
"x","DHX30",0.681035814245852,"2.9538122860886e-226"
"x","FEM1A",0.680630024532725,"6.93097148837601e-226"
"x","LETM1",0.68052831079906,"8.58115502920308e-226"
"x","HADHA",0.680480720375887,"9.48265547467594e-226"
"x","TEX261",0.680212471933699,"1.66462083611453e-225"
"x","VPS4A",0.68001693848258,"2.50777886837471e-225"
"x","DDX19B",0.679912886044401,"3.11846405462176e-225"
"x","DDX19A",0.679865892737585,"3.44092650782522e-225"
"x","NFX1",0.679814710973975,"3.83009734595939e-225"
"x","SNX9",0.679522967391234,"7.05149548672037e-225"
"x","LRRC41",0.679325105333555,"1.0662976215083e-224"
"x","KPNA6",0.678802579316032,"3.17313403995065e-224"
"x","AFF4",0.678787721687156,"3.27296024655457e-224"
"x","PPP2R1A",0.678698629931789,"3.94084164352807e-224"
"x","HSD17B12",0.678608251309654,"4.75743522731934e-224"
"x","COG8",0.678305679491391,"8.93216646220884e-224"
"x","MIEF1",0.677911675980815,"2.02637106511033e-223"
"x","USP9X",0.677358662371357,"6.38436887428295e-223"
"x","EXOSC6",0.677358035447477,"6.39267108616961e-223"
"x","DDB1",0.676258253707191,"6.21727104432229e-222"
"x","KEAP1",0.675851503605152,"1.43842207786746e-221"
"x","FXR2",0.675332492141266,"4.18660945540711e-221"
"x","USP6NL",0.675322749364264,"4.27132872423148e-221"
"x","TMEM109",0.675257307264674,"4.88647575275564e-221"
"x","AP3D1",0.675248756534746,"4.9731265558651e-221"
"x","ELAC2",0.674976185896151,"8.70632251962919e-221"
"x","TXLNA",0.674751737273042,"1.38008406162886e-220"
"x","PTPN9",0.674631276919214,"1.7668887799134e-220"
"x","GIGYF2",0.674219462562139,"4.10827422133736e-220"
"x","COPG1",0.674189228657228,"4.37058291897117e-220"
"x","EXT2",0.673705801586091,"1.17463308161615e-219"
"x","JOSD1",0.673211146185438,"3.22396532680663e-219"
"x","SGTA",0.673194210016553,"3.33724670932614e-219"
"x","TIMM23B",0.672945059948938,"5.54509907809956e-219"
"x","EXOC2",0.672874923013562,"6.39658191088025e-219"
"x","STARD7",0.672738007972331,"8.45288318932733e-219"
"x","EIF4H",0.671851688084296,"5.1178782626379e-218"
"x","SERBP1",0.671569168296619,"9.07426549401002e-218"
"x","HDLBP",0.671509989153512,"1.02300073374415e-217"
"x","HSPA9",0.67123415307024,"1.78809479473359e-217"
"x","GORASP2",0.670997394832589,"2.88627985364987e-217"
"x","ST13",0.670916779562566,"3.39703309536353e-217"
"x","DCUN1D3",0.670886038450533,"3.61474262662896e-217"
"x","RPL7L1",0.670862912938641,"3.78764775712192e-217"
"x","GRK4",0.670829844209729,"4.04933374467804e-217"
"x","RCC1L",0.670815765761109,"4.16614749668446e-217"
"x","DDX24",0.670765546336891,"4.61091106451402e-217"
"x","GATB",0.670636505269419,"5.98330013721944e-217"
"x","UQCRC2",0.670243941909971,"1.32075184202783e-216"
"x","TIMM44",0.670054422769666,"1.93485366346536e-216"
"x","TERF2",0.670052622375572,"1.94188208816502e-216"
"x","NUP88",0.670038918683133,"1.99622070524782e-216"
"x","HNRNPF",0.670038886200099,"1.99635129501248e-216"
"x","PRKAR2A",0.669790293720746,"3.29270149000693e-216"
"x","MRPS16",0.669723756910095,"3.76427914450233e-216"
"x","PIK3R4",0.669678201974673,"4.12545507875348e-216"
"x","EIF2B5",0.66967041098369,"4.19059998062137e-216"
"x","ELAVL1",0.669569092402503,"5.13741854815677e-216"
"x","KIAA1191",0.669467724804596,"6.29827130725936e-216"
"x","LANCL2",0.66943849335485,"6.67926770360675e-216"
"x","POLR3A",0.669438304616637,"6.68180095915364e-216"
"x","NOP14",0.66937762277132,"7.54806110536049e-216"
"x","VKORC1L1",0.669185509912808,"1.11009805276109e-215"
"x","OXA1L",0.66918307849483,"1.11552876803904e-215"
"x","ADAT1",0.668961764180379,"1.73905372188281e-215"
"x","SLC35E1",0.668876265120129,"2.06425827829716e-215"
"x","DFFA",0.668858256308002,"2.14014209040563e-215"
"x","APEH",0.668783928895618,"2.4839382116111e-215"
"x","PUM1",0.668766230759811,"2.57361352883784e-215"
"x","TTI1",0.668701625861992,"2.9292699429883e-215"
"x","NSUN4",0.66864533484515,"3.27891036415988e-215"
"x","EIF2AK4",0.668401173576356,"5.34579094101835e-215"
"x","SLC25A3",0.668111362591277,"9.54379474568533e-215"
"x","MRPL30",0.668093016862635,"9.90023013932755e-215"
"x","UNC45A",0.667880330826601,"1.5141703747034e-214"
"x","UBE3C",0.667788754527501,"1.8179438584584e-214"
